beta_deg,theta_deg,range_mm
108.0,217.23,2052.2
108.0,217.951,2071.2
108.0,218.673,2087.2
108.0,219.394,2105.2
108.0,220.116,2123.2
108.0,220.836,2146.2
108.0,221.558,2162.2
108.0,222.278,2186.2
108.0,222.999,2207.2
108.0,223.719,2231.2
108.0,224.44,2256.2
108.0,225.16,2281.2
108.0,225.882,2299.2
108.0,226.604,2320.2
108.0,227.324,2347.2
108.0,227.9,3292.5
108.0,228.62,3355.5
108.0,229.341,3401.2
108.0,230.062,3448.2
108.0,230.785,3487.2
108.0,231.506,3542.2
108.0,232.228,3588.2
108.0,232.949,3643.2
108.0,233.67,3698.2
108.0,234.391,3761.5
108.0,235.113,3818.2
108.0,235.834,3881.5
108.0,236.555,3946.5
108.0,237.277,4004.2
108.0,237.999,4062.2
108.0,238.729,4118.2
108.0,239.456,4167.2
108.0,240.184,4203.2
108.0,240.913,4236.2
108.0,241.645,4216.0
108.0,242.378,4183.2
108.0,243.111,4158.0
108.0,243.844,4129.2
108.0,244.575,4113.2
108.0,245.308,4095.2
108.0,246.041,4064.2
108.0,246.773,4039.2
108.0,247.505,4019.2
108.0,248.238,3998.2
108.0,248.97,3980.2
108.0,249.703,3955.2
108.0,250.435,3939.2
108.0,251.167,3922.2
108.0,251.899,3900.2
108.0,252.632,3881.2
108.0,253.364,3866.2
108.0,254.096,3847.2
108.0,254.828,3829.2
108.0,255.56,3824.2
108.0,256.291,3811.2
108.0,257.023,3802.2
108.0,257.755,3781.2
108.0,258.486,3779.2
108.0,259.218,3768.2
108.0,259.95,3757.2
108.0,260.681,3750.2
108.0,261.412,3745.2
108.0,262.144,3732.2
108.0,262.876,3720.2
108.0,263.607,3725.2
108.0,264.338,3714.2
108.0,265.07,3706.2
108.0,265.801,3703.2
108.0,266.532,3703.2
108.0,267.263,3697.2
108.0,268.013,3693.2
108.0,268.739,3690.2
108.0,269.466,3688.2
108.0,270.192,3688.2
108.0,270.917,3691.2
108.0,271.643,3692.2
108.0,272.37,3686.2
108.0,273.094,3698.2
108.0,273.821,3689.2
108.0,274.547,3697.2
108.0,275.272,3703.2
108.0,275.998,3703.2
108.0,276.723,3716.2
108.0,277.448,3719.2
108.0,278.174,3728.2
108.0,278.899,3729.2
108.0,279.624,3744.2
108.0,280.35,3743.2
108.0,281.075,3760.2
108.0,281.8,3766.2
108.0,282.525,3779.2
108.0,283.25,3790.2
108.0,283.976,3790.2
108.0,284.7,3815.2
108.0,285.425,3822.2
108.0,286.151,3828.2
108.0,286.875,3849.2
108.0,287.599,3865.2
108.0,288.325,3873.2
108.0,289.05,3887.2
108.0,289.773,3913.2
108.0,290.498,3927.2
108.0,291.223,3943.2
108.0,291.948,3958.2
108.0,292.671,3987.2
108.0,293.396,4001.2
108.0,294.12,4030.2
108.0,294.844,4053.2
108.0,295.568,4079.2
108.0,296.292,4108.2
108.0,297.025,4123.0
108.0,297.75,4155.0
108.0,298.476,4175.2
108.0,299.201,4211.0
108.0,299.926,4243.0
108.0,300.651,4268.0
108.0,301.375,4315.0
108.0,302.101,4339.0
108.0,302.826,4370.0
108.0,303.551,4410.0
108.0,304.277,4428.2
108.0,305.006,4394.2
108.0,305.736,4354.2
108.0,306.467,4293.2
108.0,307.198,4229.2
108.0,307.983,3530.5
108.0,308.715,3478.2
108.0,309.447,3436.2
108.0,310.178,3397.0
108.0,310.912,3331.5
108.0,311.645,3283.2
108.0,312.379,3221.5
108.0,313.112,3172.2
108.0,313.844,3135.2
108.0,314.576,3096.2
108.0,315.31,3045.2
108.0,316.045,2988.2
108.0,316.792,2845.5
108.0,317.524,2814.0
108.0,318.256,2788.0
108.0,318.986,2767.0
108.0,319.718,2741.2
108.0,320.39,3124.5
108.0,321.113,3160.2
108.0,321.941,2507.5
108.0,322.676,2469.2
108.0,323.409,2438.2
108.0,324.136,2438.0
108.0,329.942,2428.0
108.0,330.665,2487.0
108.0,331.392,2534.0
108.0,332.113,2609.5
108.0,332.834,2695.5
108.0,333.569,2694.2
108.0,334.369,2363.5
108.0,335.119,2298.5
108.0,335.857,2287.2
108.0,336.596,2274.2
108.75,337.128,2267.2
108.75,337.882,2254.2
108.75,338.611,2241.2
108.75,339.341,2227.2
108.75,340.071,2213.2
108.75,340.8,2203.2
108.75,341.529,2192.2
108.75,342.261,2171.2
108.75,342.99,2158.2
108.75,343.718,2152.2
108.75,344.447,2142.2
108.75,345.176,2132.2
108.75,345.905,2125.2
108.75,346.633,2116.2
108.75,348.081,2134.0
108.75,348.808,2133.2
108.75,349.547,2086.2
108.75,350.275,2081.2
108.75,351.003,2075.2
108.75,351.731,2069.2
108.75,352.459,2064.2
108.75,353.187,2059.2
108.75,353.914,2056.2
108.75,354.641,2053.2
108.75,355.368,2051.2
108.75,356.096,2045.2
108.75,356.822,2046.2
108.75,357.547,2053.2
108.75,358.272,2056.2
108.75,358.999,2056.2
108.75,359.726,2053.2
108.75,0.452,2053.2
108.75,1.179,2051.2
108.75,1.906,2049.2
108.75,2.599,2170.5
108.75,3.285,2338.5
108.75,4.01,2341.2
108.75,4.737,2340.2
108.75,5.463,2341.2
108.75,6.189,2342.2
108.75,6.924,2342.2
108.75,7.645,2348.2
108.75,8.369,2348.2
108.75,9.091,2350.2
108.75,9.814,2354.2
108.75,10.536,2359.2
108.75,11.259,2359.2
108.75,11.956,2482.5
108.75,12.7,2381.5
108.75,13.42,2395.2
108.75,14.144,2393.2
108.75,14.856,2444.2
108.75,17.742,2478.2
108.75,18.465,2482.2
108.75,19.187,2484.2
108.75,19.91,2485.2
108.75,20.632,2491.2
108.75,21.354,2498.2
108.75,22.077,2498.2
108.75,22.802,2490.2
108.75,23.526,2483.2
108.75,24.251,2474.2
108.75,25.686,2533.2
108.75,26.408,2540.2
108.75,27.129,2552.2
108.75,27.849,2567.2
108.75,28.574,2557.0
108.75,29.29,2595.0
108.75,30.011,2608.2
108.75,30.731,2627.0
108.75,31.456,2619.0
108.75,32.173,2650.0
108.75,32.891,2682.2
108.75,33.611,2699.2
108.75,34.331,2720.2
108.75,35.051,2736.0
108.75,35.741,2633.5
108.75,37.919,2620.2
108.75,38.649,2591.2
108.75,39.38,2560.2
108.75,40.129,2440.5
108.75,40.86,2412.2
108.75,41.571,2477.5
108.75,43.057,2310.5
108.75,43.79,2278.0
108.75,44.511,2297.2
108.75,45.231,2320.2
108.75,45.949,2350.2
108.75,46.664,2399.2
108.75,47.384,2423.2
108.75,48.102,2455.2
108.75,48.821,2486.2
108.75,49.54,2516.2
108.75,50.259,2548.2
108.75,51.712,2538.2
108.75,52.431,2567.2
108.75,53.148,2611.2
108.75,53.865,2658.2
108.75,54.582,2705.2
108.75,55.3,2753.2
108.75,56.019,2792.2
108.75,56.736,2843.2
108.75,57.453,2900.2
108.75,58.17,2951.2
108.75,58.89,2993.2
108.75,59.596,3136.5
108.75,60.313,3203.5
108.75,61.031,3270.5
108.75,61.749,3326.2
108.75,62.468,3382.2
108.75,63.186,3453.5
108.75,63.903,3534.5
108.75,64.628,3632.5
108.75,65.345,3715.5
108.75,66.063,3785.5
108.75,66.782,3854.5
108.75,67.502,3902.2
108.75,68.22,3988.5
108.75,77.612,4328.5
108.75,78.338,4311.2
108.75,79.063,4298.2
108.75,79.788,4286.2
108.75,80.513,4277.2
108.75,81.239,4259.2
108.75,81.964,4251.2
108.75,82.689,4242.2
108.75,83.414,4228.2
108.75,85.285,855.5
108.75,86.027,845.2
108.75,86.762,839.2
108.75,87.488,838.2
108.75,88.212,838.2
108.75,88.929,842.2
108.75,89.642,849.2
108.75,90.342,863.2
108.75,92.235,2929.5
108.75,92.961,2919.0
108.75,94.421,2993.5
108.75,95.886,2825.5
108.75,96.597,2888.5
108.75,97.311,2929.2
108.75,98.032,2926.2
108.75,98.749,2947.2
108.75,99.467,2963.2
108.75,100.189,2953.0
108.75,102.297,3381.5
108.75,103.018,3378.0
108.75,103.737,3392.0
108.75,104.459,3381.0
108.75,105.196,3227.5
108.75,105.917,3224.2
108.75,106.636,3236.2
108.75,107.354,3259.2
108.75,108.073,3268.2
108.75,108.792,3275.2
108.75,109.511,3288.2
108.75,110.23,3300.2
108.75,110.949,3313.2
108.75,111.668,3325.2
108.75,112.386,3344.2
108.75,113.105,3357.2
108.75,113.824,3370.2
108.75,114.544,3379.2
108.75,115.262,3395.2
108.75,115.981,3408.2
108.75,116.699,3435.2
108.75,117.416,3461.2
108.75,118.136,3472.2
108.75,118.853,3499.2
108.75,119.572,3516.2
108.75,120.29,3543.2
108.75,121.008,3562.2
108.75,121.726,3584.2
108.75,122.46,3591.0
108.75,124.032,2600.5
108.75,124.765,2536.5
108.75,125.485,2538.2
108.75,126.204,2549.2
108.75,126.928,2531.2
108.75,128.252,3341.5
108.75,128.977,3303.2
108.75,129.704,3247.2
108.75,130.432,3188.2
108.75,131.159,3137.2
108.75,131.886,3087.2
108.75,132.613,3037.2
108.75,133.34,2991.2
108.75,134.067,2944.2
108.75,134.794,2903.2
108.75,135.521,2860.2
108.75,136.248,2820.2
108.75,136.975,2781.2
108.75,137.702,2742.2
108.75,138.427,2712.2
108.75,139.154,2675.2
108.75,139.88,2646.2
108.75,140.607,2612.2
108.75,141.333,2583.2
108.75,142.059,2553.2
108.75,142.785,2528.2
108.75,143.511,2501.2
108.75,144.237,2472.2
108.75,144.963,2446.2
108.75,145.689,2421.2
108.75,146.419,2380.2
108.75,147.144,2361.2
108.75,147.867,2352.2
108.75,148.591,2337.2
108.75,149.316,2315.2
108.75,150.041,2299.2
108.75,150.762,2298.2
108.75,151.501,2276.2
108.75,152.228,2257.2
108.75,152.954,2241.2
108.75,153.681,2219.2
108.75,154.405,2210.2
108.75,155.131,2194.2
108.75,155.858,2174.2
108.75,156.586,2151.2
108.75,157.315,2125.0
108.75,158.04,2115.2
108.75,158.778,2059.2
108.75,159.501,2053.2
108.75,160.211,2096.2
108.75,160.935,2089.2
108.75,161.661,2076.2
108.75,162.386,2066.2
108.75,163.11,2057.2
108.75,163.835,2047.2
108.75,164.56,2038.2
108.75,165.284,2030.2
108.75,166.013,2007.2
108.75,166.737,1998.2
108.75,167.462,1991.2
108.75,168.186,1984.2
108.75,168.91,1978.2
108.75,169.638,1956.2
108.75,170.355,1974.2
108.75,171.077,1972.2
108.75,171.804,1958.2
108.75,172.528,1951.2
108.75,173.254,1938.2
108.75,173.978,1932.2
108.75,174.7,1931.2
108.75,175.422,1931.2
108.75,176.143,1934.2
108.75,176.866,1932.2
108.75,177.589,1927.2
108.75,178.312,1926.2
108.75,179.038,1914.0
108.75,179.761,1910.0
108.75,180.492,1920.2
108.75,181.218,1921.2
108.75,181.945,1920.2
108.75,182.671,1920.2
108.75,183.397,1921.2
108.75,184.18,1766.5
108.75,184.995,1566.5
108.75,185.72,1568.2
108.75,186.448,1566.2
108.75,187.172,1569.2
108.75,187.898,1571.2
108.75,188.625,1570.2
108.75,189.351,1571.2
108.75,190.075,1574.2
108.75,190.801,1576.2
108.75,191.528,1575.2
108.75,192.25,1583.2
108.75,192.977,1582.2
108.75,193.701,1587.2
108.75,194.426,1590.2
108.75,195.15,1594.2
108.75,195.873,1601.2
108.75,196.6,1599.2
108.75,197.325,1603.0
108.75,198.046,1615.0
108.75,198.77,1619.0
108.75,200.215,1636.0
108.75,200.94,1638.0
108.75,201.664,1643.2
108.75,202.387,1652.2
108.75,203.109,1660.2
108.75,203.833,1667.2
108.75,204.556,1675.2
108.75,205.278,1683.2
108.75,206.001,1692.2
108.75,206.724,1700.2
108.75,207.446,1710.2
108.75,208.168,1720.2
108.75,208.892,1727.2
108.75,209.561,1732.2
108.75,210.289,1739.2
108.75,211.015,1751.2
108.75,211.739,1770.2
108.75,212.462,1788.2
108.75,213.191,1793.2
108.75,216.039,2015.5
108.75,216.763,2036.2
108.75,217.487,2061.2
108.75,218.212,2079.2
108.75,218.939,2095.2
108.75,219.664,2113.2
108.75,220.39,2133.2
108.75,221.115,2155.2
108.75,221.84,2175.2
108.75,222.565,2196.2
108.75,223.29,2219.2
108.75,224.015,2244.2
108.75,224.74,2270.2
108.75,225.465,2294.2
108.75,226.191,2313.2
108.75,226.918,2330.2
108.75,227.641,2365.2
108.75,228.221,3336.5
108.75,228.947,3381.2
108.75,229.673,3419.2
108.75,230.399,3463.2
108.75,231.125,3514.2
108.75,231.851,3564.2
108.75,232.577,3615.2
108.75,233.303,3669.2
108.75,234.028,3726.2
108.75,234.754,3780.2
108.75,235.48,3837.2
108.75,236.206,3903.5
108.75,236.933,3943.2
108.75,237.66,3998.2
108.75,238.39,4046.2
108.75,239.112,4078.2
108.75,239.835,4101.2
108.75,240.56,4090.2
108.75,241.287,4052.2
108.75,242.014,4022.2
108.75,242.74,3998.2
108.75,243.466,3975.2
108.75,244.193,3946.2
108.75,244.919,3930.2
108.75,245.645,3908.2
108.75,246.371,3882.2
108.75,247.098,3857.2
108.75,247.823,3844.2
108.75,248.55,3819.2
108.75,249.275,3800.2
108.75,250.002,3778.2
108.75,250.728,3760.2
108.75,251.453,3743.2
108.75,252.179,3729.2
108.75,252.905,3711.2
108.75,253.63,3702.2
108.75,254.356,3687.2
108.75,255.082,3671.2
108.75,255.808,3654.2
108.75,256.533,3641.2
108.75,257.258,3637.2
108.75,257.984,3622.2
108.75,258.708,3618.2
108.75,259.434,3607.2
108.75,260.159,3598.2
108.75,260.885,3585.2
108.75,261.609,3581.2
108.75,262.335,3570.2
108.75,263.06,3562.2
108.75,263.784,3565.2
108.75,264.509,3562.2
108.75,265.234,3549.2
108.75,265.958,3552.2
108.75,266.683,3545.2
108.75,267.417,3551.2
108.75,268.139,3542.2
108.75,268.86,3549.2
108.75,269.581,3545.2
108.75,270.303,3540.2
108.75,271.024,3537.2
108.75,271.745,3542.2
108.75,272.466,3539.2
108.75,273.188,3538.2
108.75,273.908,3543.2
108.75,274.629,3552.2
108.75,275.35,3551.2
108.75,276.071,3550.2
108.75,276.792,3556.2
108.75,277.512,3559.2
108.75,278.232,3577.2
108.75,278.954,3572.2
108.75,279.674,3583.2
108.75,280.395,3585.2
108.75,281.114,3601.2
108.75,281.835,3600.2
108.75,282.555,3619.2
108.75,283.275,3628.2
108.75,283.995,3644.2
108.75,284.715,3650.2
108.75,285.436,3655.2
108.75,286.155,3680.2
108.75,286.876,3684.2
108.75,287.595,3701.2
108.75,288.316,3705.2
108.75,289.036,3726.2
108.75,289.756,3738.2
108.75,290.475,3758.2
108.75,291.195,3777.2
108.75,291.914,3793.2
108.75,292.635,3801.2
108.75,293.353,3831.2
108.75,294.073,3850.2
108.75,294.793,3869.2
108.75,295.512,3891.2
108.75,296.244,3914.2
108.75,296.965,3941.2
108.75,297.686,3963.2
108.75,298.407,3991.2
108.75,299.127,4023.2
108.75,299.848,4050.2
108.75,300.568,4084.0
108.75,301.288,4116.0
108.75,302.009,4146.0
108.75,302.729,4179.0
108.75,303.449,4218.0
108.75,304.17,4254.0
108.75,304.891,4282.2
108.75,305.614,4273.2
108.75,306.338,4255.2
108.75,307.064,4209.2
108.75,307.791,4144.2
108.75,308.518,4084.2
108.75,309.3,3411.5
108.75,310.027,3370.2
108.75,310.754,3335.2
108.75,311.482,3292.2
108.75,312.211,3237.2
108.75,312.939,3189.2
108.75,313.668,3136.2
108.75,314.397,3090.2
108.75,315.124,3054.2
108.75,315.855,2999.2
108.75,316.588,2925.5
108.75,317.327,2816.5
108.75,318.051,2806.2
108.75,318.777,2787.0
108.75,319.505,2752.2
108.75,320.175,3120.5
108.75,320.892,3168.2
108.75,321.616,3159.2
108.75,322.345,3109.0
108.75,323.174,2448.5
108.75,323.898,2445.2
108.75,324.626,2416.2
108.75,331.15,2429.0
108.75,331.863,2481.0
108.75,332.576,2538.0
108.75,333.286,2615.5
108.75,334.065,2339.5
108.75,334.796,2306.2
108.75,335.524,2291.2
108.75,336.252,2274.2
108.75,336.987,2271.2
108.75,337.74,2257.2
108.75,338.469,2243.2
108.75,339.197,2232.2
108.75,339.926,2217.2
108.75,340.653,2206.2
108.75,341.381,2196.2
108.75,342.113,2170.2
108.75,342.844,2149.0
108.75,343.566,2161.2
108.75,344.295,2145.2
108.75,345.023,2134.2
108.75,345.751,2125.2
108.75,346.478,2118.2
108.75,348.684,2011.5
108.75,349.387,2087.5
108.75,350.114,2081.2
108.75,350.84,2077.2
108.75,351.567,2071.2
108.75,352.293,2068.2
108.75,353.021,2059.2
108.75,353.747,2057.2
108.75,354.473,2054.2
108.75,355.2,2048.2
108.75,355.926,2045.2
108.75,356.652,2042.2
108.75,357.376,2044.2
108.75,358.098,2055.2
108.75,358.823,2055.2
108.75,359.549,2053.2
108.75,0.275,2052.2
108.75,1.0,2051.2
108.75,1.725,2051.2
108.75,2.447,2061.2
108.75,3.102,2338.5
108.75,3.827,2339.2
108.75,4.551,2342.2
108.75,5.277,2340.2
108.75,6.002,2340.2
108.75,6.736,2344.2
108.75,7.458,2346.2
108.75,8.181,2348.2
108.75,8.904,2350.2
108.75,9.626,2355.2
108.75,10.349,2357.2
108.75,11.072,2358.2
108.75,11.775,2451.5
108.75,12.511,2388.5
108.75,13.233,2394.2
108.75,13.958,2385.2
108.75,14.672,2428.2
108.75,17.555,2476.2
108.75,18.277,2480.2
108.75,19.0,2482.2
108.75,19.723,2485.2
108.75,20.445,2491.2
108.75,21.166,2500.2
108.75,21.89,2498.2
108.75,22.614,2490.2
108.75,23.339,2485.2
108.75,24.063,2477.2
108.75,24.787,2476.2
108.75,25.5,2526.2
108.75,26.221,2537.2
108.75,26.941,2553.2
108.75,27.663,2563.2
108.75,28.393,2527.0
108.75,29.105,2586.0
108.75,29.824,2607.2
108.75,30.545,2621.2
108.75,31.27,2608.0
108.75,31.991,2619.0
108.75,32.704,2678.2
108.75,33.424,2695.2
108.75,34.144,2714.2
108.75,34.864,2735.2
108.75,35.614,2644.5
108.75,37.786,2621.0
108.75,38.514,2592.2
108.75,39.243,2557.2
108.75,39.983,2472.5
108.75,40.721,2395.5
108.75,41.426,2484.5
108.75,42.908,2310.5
108.75,43.639,2278.0
108.75,44.357,2295.2
108.75,45.075,2317.2
108.75,45.791,2346.2
108.75,46.504,2392.2
108.75,47.221,2420.2
108.75,47.937,2450.2
108.75,48.653,2483.2
108.75,49.371,2511.2
108.75,50.087,2545.2
108.75,50.799,2602.0
108.75,51.534,2538.5
108.75,52.252,2563.2
108.75,52.967,2602.2
108.75,53.681,2654.2
108.75,54.396,2698.2
108.75,55.111,2743.2
108.75,55.827,2787.2
108.75,56.542,2839.2
108.75,57.256,2894.2
108.75,57.972,2946.2
108.75,58.689,2984.2
108.75,59.396,3106.5
108.75,60.107,3199.5
108.75,60.823,3254.2
108.75,61.537,3331.5
108.75,62.255,3379.2
108.75,62.971,3443.5
108.75,63.686,3520.5
108.75,64.41,3624.5
108.75,65.128,3706.5
108.75,65.847,3784.5
108.75,66.566,3863.5
108.75,67.289,3889.2
108.75,68.008,3979.5
108.75,72.927,529.5
108.75,77.415,4332.5
108.75,78.142,4315.2
108.75,78.868,4299.2
108.75,79.594,4293.2
108.75,80.321,4276.2
108.75,81.047,4262.2
108.75,81.774,4248.2
108.75,82.5,4238.2
108.75,83.226,4234.2
108.75,85.094,858.5
108.75,85.84,846.2
108.75,86.576,840.2
108.75,87.305,838.2
108.75,88.03,838.2
108.75,88.751,841.2
108.75,89.464,848.2
108.75,90.168,861.2
108.75,92.063,2917.5
108.75,92.786,2936.0
108.75,94.174,2991.0
108.75,94.902,2958.0
108.75,95.645,2830.5
108.75,96.365,2850.0
108.75,97.075,2946.5
108.75,97.802,2922.2
108.75,98.522,2943.2
108.75,99.243,2961.2
108.75,99.964,2978.0
108.75,102.086,3376.5
108.75,102.81,3378.0
108.75,104.255,3400.0
108.75,104.997,3232.5
108.75,105.722,3222.2
108.75,106.444,3235.2
108.75,107.165,3254.2
108.75,107.888,3263.2
108.75,108.61,3273.2
108.75,109.332,3284.2
108.75,110.054,3299.2
108.75,110.776,3312.2
108.75,111.498,3326.2
108.75,112.221,3335.2
108.75,112.942,3354.2
108.75,113.664,3367.2
108.75,114.387,3372.2
108.75,115.109,3388.2
108.75,115.831,3402.2
108.75,116.552,3425.2
108.75,117.273,3457.2
108.75,117.995,3469.2
108.75,118.716,3491.2
108.75,119.438,3515.0
108.75,120.159,3536.2
108.75,120.88,3561.2
108.75,121.602,3575.2
108.75,122.335,3596.0
108.75,123.9,2627.5
108.75,124.635,2539.5
108.75,125.356,2536.2
108.75,126.072,2554.2
108.75,126.797,2522.2
108.75,127.511,2551.2
108.75,128.117,3338.5
108.75,128.839,3317.2
108.75,129.565,3264.2
108.75,130.292,3199.5
108.75,131.017,3153.2
108.75,131.744,3098.2
108.75,132.469,3056.2
108.75,133.196,3001.2
108.75,133.921,2958.2
108.75,134.647,2913.2
108.75,135.372,2873.2
108.75,136.098,2832.2
108.75,136.824,2791.2
108.75,137.55,2752.2
108.75,138.274,2725.2
108.75,139.0,2686.2
108.75,139.725,2654.2
108.75,140.45,2621.2
108.75,141.175,2592.2
108.75,141.9,2562.2
108.75,142.625,2535.2
108.75,143.35,2505.2
108.75,144.075,2481.2
108.75,144.799,2457.2
108.75,145.524,2431.2
108.75,146.252,2389.2
108.75,146.977,2364.2
108.75,147.7,2351.2
108.75,148.421,2343.2
108.75,149.145,2322.2
108.75,149.869,2302.2
108.75,150.59,2299.2
108.75,151.328,2283.2
108.75,152.054,2263.2
108.75,152.779,2246.2
108.75,153.505,2228.2
108.75,154.23,2212.2
108.75,154.955,2197.2
108.75,155.681,2176.0
108.75,156.405,2165.2
108.75,157.132,2145.0
108.75,157.861,2116.2
108.75,158.592,2079.2
108.75,159.327,2032.2
108.75,160.028,2100.5
108.75,160.752,2090.2
108.75,161.477,2079.2
108.75,162.201,2067.2
108.75,162.925,2058.2
108.75,163.649,2050.2
108.75,164.372,2041.2
108.75,165.096,2033.2
108.75,165.822,2015.2
108.75,166.548,2001.2
108.75,167.271,1993.2
108.75,167.995,1986.2
108.75,168.718,1980.2
108.75,169.445,1961.2
108.75,170.168,1954.2
108.75,170.893,1944.2
108.75,171.597,1997.5
108.75,172.331,1957.2
108.75,173.058,1940.2
108.75,173.781,1934.2
108.75,174.503,1931.2
108.75,175.224,1930.2
108.75,175.943,1936.2
108.75,176.666,1932.2
108.75,177.388,1928.2
108.75,178.109,1929.2
108.75,178.834,1917.0
108.75,179.558,1909.2
108.75,180.29,1917.2
108.75,181.014,1923.2
108.75,181.741,1920.2
108.75,182.467,1919.2
108.75,183.192,1921.2
108.75,183.963,1795.5
108.75,184.72,1717.5
108.75,185.515,1567.5
108.75,186.241,1567.2
108.75,186.967,1567.2
108.75,187.691,1571.2
108.75,188.417,1570.2
108.75,189.143,1571.2
108.75,189.867,1574.2
108.75,190.593,1575.2
108.75,191.318,1576.2
108.75,192.042,1579.2
108.75,192.767,1582.2
108.75,193.491,1586.2
108.75,194.216,1588.2
108.75,194.939,1595.2
108.75,195.664,1596.2
108.75,196.389,1598.0
108.75,197.112,1604.0
108.75,197.835,1611.0
108.75,198.557,1620.0
108.75,199.281,1624.0
108.75,200.001,1637.0
108.75,200.727,1636.0
108.75,201.448,1646.2
108.75,202.172,1651.2
108.75,202.895,1658.2
108.75,203.618,1664.2
108.75,204.341,1672.2
108.75,205.063,1680.2
108.75,205.785,1688.2
108.75,206.507,1698.2
108.75,207.23,1706.2
108.75,207.951,1716.2
108.75,208.674,1725.2
108.75,209.406,1731.2
108.75,210.132,1736.2
108.75,210.856,1745.2
108.75,211.576,1764.2
108.75,212.297,1782.2
108.75,213.021,1794.2
108.75,215.861,2004.5
108.75,216.582,2027.2
108.75,217.301,2055.2
108.75,218.024,2072.2
108.75,218.748,2089.2
108.75,219.47,2109.2
108.75,220.193,2126.2
108.75,220.915,2148.2
108.75,221.638,2167.2
108.75,222.36,2190.2
108.75,223.083,2211.2
108.75,223.805,2236.2
108.75,224.527,2261.2
108.75,225.248,2287.2
108.75,225.973,2303.2
108.75,226.696,2324.2
108.75,227.417,2352.2
108.75,227.992,3331.5
108.75,228.716,3367.2
108.75,229.44,3405.2
108.75,230.163,3448.2
108.75,230.886,3501.2
108.75,231.61,3544.2
108.75,232.333,3596.2
108.75,233.056,3650.2
108.75,233.779,3703.2
108.75,234.501,3763.2
108.75,235.224,3823.2
108.75,235.947,3883.2
108.75,236.672,3929.2
108.75,237.396,3980.2
108.75,238.126,4037.2
108.75,238.851,4066.2
108.75,239.576,4091.2
108.75,240.304,4074.2
108.75,241.033,4050.2
108.75,241.763,4019.2
108.75,242.491,4003.2
108.75,243.22,3975.2
108.75,243.95,3945.2
108.75,244.68,3912.2
108.75,245.407,3910.2
108.75,246.136,3886.2
108.75,246.865,3862.2
108.75,247.594,3837.2
108.75,248.323,3818.2
108.75,249.052,3800.2
108.75,249.782,3770.2
108.75,250.51,3756.2
108.75,251.238,3752.2
108.75,251.966,3734.2
108.75,252.696,3705.2
108.75,253.424,3692.2
108.75,254.152,3683.2
108.75,254.88,3673.2
108.75,255.609,3658.2
108.75,256.338,3641.2
108.75,257.066,3632.2
108.75,257.794,3621.2
108.75,258.521,3618.2
108.75,259.25,3605.2
108.75,259.978,3596.2
108.75,260.706,3589.2
108.75,261.434,3578.2
108.75,262.162,3570.2
108.75,262.889,3568.2
108.75,263.617,3564.2
108.75,264.344,3559.2
108.75,265.072,3555.2
108.75,265.8,3548.2
108.75,266.527,3550.2
108.75,267.199,3549.2
108.75,267.925,3541.2
108.75,268.65,3550.2
108.75,269.377,3543.2
108.75,270.103,3538.2
108.75,270.83,3536.2
108.75,271.555,3539.2
108.75,272.281,3541.2
108.75,273.007,3540.2
108.75,273.733,3542.2
108.75,274.459,3542.2
108.75,275.185,3545.2
108.75,275.91,3548.2
108.75,276.635,3558.2
108.75,277.361,3558.2
108.75,278.086,3567.2
108.75,278.812,3573.2
108.75,279.537,3578.2
108.75,280.262,3584.2
108.75,280.987,3598.2
108.75,281.713,3596.2
108.75,282.437,3617.2
108.75,283.162,3627.2
108.75,283.887,3644.2
108.75,284.612,3648.2
108.75,285.338,3652.2
108.75,286.062,3677.2
108.75,286.787,3687.2
108.75,287.511,3699.2
108.75,288.237,3702.2
108.75,288.961,3727.2
108.75,289.686,3737.2
108.75,290.41,3757.2
108.75,291.134,3779.2
108.75,291.859,3791.2
108.75,292.584,3806.2
108.75,293.308,3828.2
108.75,294.032,3847.2
108.75,294.757,3865.2
108.75,295.481,3889.2
108.75,296.213,3911.2
108.75,296.936,3940.2
108.75,297.66,3964.2
108.75,298.383,3990.2
108.75,299.105,4025.2
108.75,299.828,4054.2
108.75,300.551,4085.2
108.75,301.274,4120.0
108.75,301.997,4149.0
108.75,302.72,4179.0
108.75,303.442,4223.0
108.75,304.165,4256.0
108.75,304.888,4284.2
108.75,305.613,4281.2
108.75,306.34,4255.2
108.75,307.069,4211.2
108.75,307.798,4145.2
108.75,308.529,4067.5
108.75,309.312,3411.5
108.75,310.042,3366.2
108.75,310.771,3336.2
108.75,311.501,3290.2
108.75,312.232,3237.2
